Timestamp,Pupil_Size_Right,Pupil_Size_Left,UTC_Time
3394.055908203125,2.614433765411377,2.6757760047912598,2024-11-04T17:45:54.848875
3394.06396484375,2.6097147464752197,2.6836905479431152,2024-11-04T17:45:54.852874
3394.072021484375,2.6041202545166016,2.6854512691497803,2024-11-04T17:45:54.853874
3394.079833984375,2.5971288681030273,2.68294620513916,2024-11-04T17:45:54.872895
3394.088134765625,2.5963551998138428,2.6956653594970703,2024-11-04T17:45:54.873888
3394.095947265625,2.5935635566711426,2.7041149139404297,2024-11-04T17:45:54.877885
3394.10400390625,2.608715534210205,2.705564498901367,2024-11-04T17:45:54.893403
3394.112060546875,2.6099841594696045,2.706428289413452,2024-11-04T17:45:54.899402
3394.119873046875,2.6163763999938965,2.702660083770752,2024-11-04T17:45:54.903404
3394.1279296875,2.6207475662231445,2.700336456298828,2024-11-04T17:45:54.917402
3394.135986328125,2.613865375518799,2.714508295059204,2024-11-04T17:45:54.919405
3394.14404296875,2.610999822616577,2.7211081981658936,2024-11-04T17:45:54.925407
3394.15185546875,2.6088485717773438,2.7191264629364014,2024-11-04T17:45:54.941406
3394.159912109375,2.6173548698425293,2.716632604598999,2024-11-04T17:45:54.943409
3394.16796875,2.624302864074707,2.711423635482788,2024-11-04T17:45:54.961406
3394.176025390625,2.640054941177368,2.715858221054077,2024-11-04T17:45:54.965410
3394.183837890625,2.647188186645508,2.724881410598755,2024-11-04T17:45:54.975421
3394.19189453125,2.645498752593994,2.7282981872558594,2024-11-04T17:45:54.980416
3394.199951171875,2.6430583000183105,2.737536668777466,2024-11-04T17:45:54.985934
3394.2080078125,2.640958309173584,2.7386298179626465,2024-11-04T17:45:54.992934
3394.216064453125,2.641713857650757,2.7348763942718506,2024-11-04T17:45:54.998936
3394.223876953125,2.653654098510742,2.743659019470215,2024-11-04T17:45:55.010932
3394.23193359375,2.6598806381225586,2.755303382873535,2024-11-04T17:45:55.014935
3394.239990234375,2.6655733585357666,2.7646825313568115,2024-11-04T17:45:55.021943
3394.248046875,2.658036708831787,2.7628231048583984,2024-11-04T17:45:55.039939
3394.255859375,2.6566710472106934,2.7588183879852295,2024-11-04T17:45:55.040934
3394.263916015625,2.6595687866210938,2.756831169128418,2024-11-04T17:45:55.055937
3394.27197265625,2.6553707122802734,2.7670297622680664,2024-11-04T17:45:55.058937
3394.280029296875,2.6556546688079834,2.7678933143615723,2024-11-04T17:45:55.078943
